step,wall_time,value
0,0.000000,0.00313715101
1,0.000000,0.00394084072
2,0.000000,0.005272232
3,0.000000,0.00789332949
4,0.000000,0.00624478189
5,0.000000,0.00328582758
6,0.000000,0.00417907536
7,0.000000,0.00286436314
17,0.000000,0.00406947639
18,0.000000,0.00378135755
19,0.000000,0.0048313858
20,0.000000,0.0037744958
21,0.000000,0.00425503403
22,0.000000,0.00373570481
23,0.000000,0.00313097495
24,0.000000,0.00345513527
42,0.000000,0.00315694488
43,0.000000,0.00331605156
44,0.000000,0.00312805409
45,0.000000,0.0030385768
46,0.000000,0.00283239153
47,0.000000,0.00317984284
48,0.000000,0.00297097256
49,0.000000,0.00299680303
75,0.000000,0.00296116062
