step,wall_time,value
0,0.000000,0.986930728
1,0.000000,0.98541683
2,0.000000,0.925848365
3,0.000000,0.84871918
4,0.000000,0.66200453
5,0.000000,0.631164014
6,0.000000,0.627011836
7,0.000000,0.626183689
17,0.000000,0.622348368
18,0.000000,0.624080002
19,0.000000,0.622530103
20,0.000000,0.621303797
21,0.000000,0.622461915
22,0.000000,0.62231338
23,0.000000,0.620733023
24,0.000000,0.620946884
42,0.000000,0.620869279
43,0.000000,0.622110248
44,0.000000,0.621010363
45,0.000000,0.621198416
46,0.000000,0.620538116
47,0.000000,0.621061385
48,0.000000,0.620988011
49,0.000000,0.621097505
75,0.000000,0.621155262
