step,wall_time,value
30194,1775351884.785877,0.0847331583
60389,1775358287.374850,0.0572162382
90584,1775364779.494369,0.040819034
120779,1775371210.132090,0.0353794694
150974,1775377654.598429,0.0369017385
181169,1775384186.212137,0.0284407232
211364,1775390640.984049,0.0286913663
241559,1775397206.069047,0.0274971817
271754,1775403843.596240,0.0226575192
301949,1775410434.275719,0.0287826136
332144,1775416935.469500,0.0268712472
362339,1775423491.214099,0.026561955
392534,1775430082.308577,0.0267046373
422729,1775436612.003464,0.0264619216
452924,1775443166.659503,0.0274084806
483119,1775449783.196406,0.0271042045
513314,1775456406.777712,0.0260912161
543509,1775463076.669748,0.0239915587
573704,1775469819.812353,0.0254870504
603899,1775476372.390965,0.0228400566
634094,1775482854.581359,0.0241843779
664289,1775489555.990331,0.0239319839
694484,1775496310.690761,0.0233074594
724679,1775503073.252832,0.022617802
754874,1775510641.652293,0.0234028324
