step,wall_time,value
30194,1775351884.786589,1
60389,1775358287.375511,1
90584,1775364779.494816,1
120779,1775371210.132599,1
150974,1775377654.599099,0.999973357
181169,1775384186.212739,0.999933362
211364,1775390640.984524,0.999973357
241559,1775397206.069702,1
271754,1775403843.596794,1
301949,1775410434.276172,1
332144,1775416935.470170,1
362339,1775423491.214705,0.999933362
392534,1775430082.309162,1
422729,1775436612.004027,0.999911189
452924,1775443166.659981,0.999933362
483119,1775449783.196911,1
513314,1775456406.778409,0.999933362
543509,1775463076.670274,1
573704,1775469819.812999,1
603899,1775476372.391574,1
634094,1775482854.581738,1
664289,1775489555.990922,1
694484,1775496310.691235,1
724679,1775503073.253356,1
754874,1775510641.652932,1
