step,wall_time,value
30194,1775351884.785705,0.0692135841
60389,1775358287.374699,0.0519068055
90584,1775364779.494340,0.0356800929
120779,1775371210.131837,0.0276676118
150974,1775377654.598396,0.02594175
181169,1775384186.212102,0.0222376566
211364,1775390640.983771,0.020509392
241559,1775397206.068843,0.0195872113
271754,1775403843.596108,0.016844159
301949,1775410434.275382,0.0199996363
332144,1775416935.469302,0.0177471265
362339,1775423491.214009,0.0186069962
392534,1775430082.308340,0.018933
422729,1775436612.003192,0.0180838741
452924,1775443166.659215,0.0177712943
483119,1775449783.196379,0.0177702103
513314,1775456406.777482,0.0164848026
543509,1775463076.669432,0.0149864312
573704,1775469819.812129,0.0159682054
603899,1775476372.390791,0.0148148173
634094,1775482854.581038,0.0168291572
664289,1775489555.990240,0.0164515395
694484,1775496310.690538,0.0149159925
724679,1775503073.252617,0.0156816263
754874,1775510641.651917,0.0149571309
