step,wall_time,value
30194,1775014755.725355,0.060154058
60389,1775021245.617166,0.0502583012
90584,1775027788.810098,0.0570915416
120779,1775034236.117838,0.0626381561
150974,1775040721.386557,0.0476005897
181169,1775047194.337824,0.053694196
211364,1775053695.823701,0.0596470125
241559,1775060054.939856,0.0532858744
271754,1775066504.443841,0.0601335727
301949,1775072945.111562,0.0667089596
332144,1775087601.385351,0.0730556846
362339,1775094199.890253,0.0760014579
392534,1775100695.027870,0.0672375783
422729,1775107299.930713,0.0597655736
452924,1775113898.606817,0.0625712276
483119,1775120457.265211,0.0576297939
513314,1775126996.600117,0.0570784733
543509,1775133555.950180,0.0493522659
573704,1775140029.820333,0.0516525581
603899,1775146492.723879,0.0470171012
634094,1775153504.777855,0.0460560061
664289,1775160820.334417,0.0474565998
694484,1775167339.514962,0.0516490042
724679,1775173855.684731,0.0518963076
754874,1775180353.155316,0.0516593829
