step,wall_time,value
30194,1775014755.725056,0.0365221091
60389,1775021245.616763,0.0229525305
90584,1775027788.810048,0.0269657634
120779,1775034236.117553,0.028892586
150974,1775040721.386162,0.0236414112
181169,1775047194.337589,0.0262344517
211364,1775053695.823374,0.0306798853
241559,1775060054.939609,0.0265054423
271754,1775066504.443502,0.0312235281
301949,1775072945.111235,0.0345002748
332144,1775087601.385146,0.0382810496
362339,1775094199.890146,0.0396192409
392534,1775100695.027585,0.0334487483
422729,1775107299.930413,0.0314552188
452924,1775113898.606583,0.0345121026
483119,1775120457.264998,0.0335114673
513314,1775126996.599717,0.037139982
543509,1775133555.949818,0.032416001
573704,1775140029.820109,0.0322104543
603899,1775146492.723592,0.0316349491
634094,1775153504.777406,0.0315305889
664289,1775160820.334055,0.0290640276
694484,1775167339.514602,0.0331116728
724679,1775173855.684328,0.0335265435
754874,1775180353.155012,0.0346579663
