step,wall_time,value
30194,1775014755.726003,0.00377049157
60389,1775021245.617807,0.00177101872
90584,1775027788.810798,0.00361923198
120779,1775034236.118459,0.0019940224
150974,1775040721.387013,0.00672994694
181169,1775047194.338440,0.0391448811
211364,1775053695.824338,0.0747932494
241559,1775060054.940785,0.0944425762
271754,1775066504.444617,0.0276711266
301949,1775072945.112357,0.143650934
332144,1775087601.386170,0.128690362
362339,1775094199.891034,0.138719454
392534,1775100695.028578,0.348911494
422729,1775107299.931326,0.412928522
452924,1775113898.607621,0.450930238
483119,1775120457.265996,0.642379344
513314,1775126996.600766,0.676105618
543509,1775133555.950841,0.724380195
573704,1775140029.821065,0.762610853
603899,1775146492.724645,0.817750812
634094,1775153504.778295,0.826722324
664289,1775160820.335455,0.841453254
694484,1775167339.515612,0.875791907
724679,1775173855.685199,0.837819397
754874,1775180353.155971,0.84501785
