step,wall_time,value
3773,1775252319.702935,0.357491314
7547,1775255472.568302,0.494909495
11321,1775258604.057983,0.414688081
15095,1775261786.487066,0.349979669
18869,1775264899.958512,0.368307471
22643,1775267998.871485,0.392810255
26417,1775271132.119290,0.405145049
30191,1775274229.187686,0.382421136
33965,1775277480.042881,0.39972496
37739,1775280738.180514,0.402923673
41513,1775283976.664336,0.411316574
45287,1775287172.663714,0.42017287
49061,1775290302.866786,0.428277373
52835,1775293564.938470,0.435803354
56609,1775296729.223854,0.441651821
60383,1775299898.705622,0.478638679
64157,1775303090.271268,0.49208954
67931,1775306288.828015,0.486889124
71705,1775309537.521923,0.502637506
75479,1775312842.393933,0.500436068
79253,1775316101.016965,0.521380663
83027,1775319343.536928,0.514086485
86801,1775322656.192338,0.506911099
90575,1775325912.893528,0.510726154
94349,1775329157.697142,0.513197482
