step,wall_time,value
3773,1775252319.703153,0.755152702
7547,1775255472.568488,0.324193299
11321,1775258604.058017,0.464333832
15095,1775261786.487153,0.732318103
18869,1775264899.958673,0.721571982
22643,1775267998.871687,0.712909341
26417,1775271132.119509,0.727711201
30191,1775274229.187894,0.795161009
33965,1775277480.043040,0.840933263
37739,1775280738.181036,0.817547083
41513,1775283976.664582,0.863816381
45287,1775287172.663920,0.91035974
49061,1775290302.866986,0.890867352
52835,1775293564.938748,0.914096653
56609,1775296729.224152,0.933145523
60383,1775299898.705770,0.944710732
64157,1775303090.271498,0.938789368
67931,1775306288.828042,0.948052943
71705,1775309537.522094,0.936652303
75479,1775312842.394079,0.942764044
79253,1775316101.017054,0.948764563
83027,1775319343.537079,0.950213671
86801,1775322656.192676,0.950791597
90575,1775325912.893676,0.952376544
94349,1775329157.697175,0.952189624
