step,wall_time,value
3773,1775252319.703078,0.999926865
7547,1775255472.568414,0.98626256
11321,1775258604.058002,0.980205119
15095,1775261786.487081,0.962336838
18869,1775264899.958658,0.968835473
22643,1775267998.871670,0.98216176
26417,1775271132.119491,0.993412852
30191,1775274229.187866,0.997133136
33965,1775277480.042966,0.998694479
37739,1775280738.180664,0.997139812
41513,1775283976.664468,0.998141289
45287,1775287172.663732,0.999040246
49061,1775290302.866910,0.998294532
52835,1775293564.938600,0.998694062
56609,1775296729.224077,0.998566926
60383,1775299898.705696,0.999065101
64157,1775303090.271383,0.99858427
67931,1775306288.828029,0.998951018
71705,1775309537.522076,0.998221278
75479,1775312842.394006,0.998478651
79253,1775316101.016981,0.998773098
83027,1775319343.536947,0.998960257
86801,1775322656.192543,0.998898625
90575,1775325912.893546,0.999011099
94349,1775329157.697160,0.998960078
