step,wall_time,value
3773,1775252319.702193,0.0260122493
7547,1775255472.567428,0.0166983996
11321,1775258604.057010,0.0265453868
15095,1775261786.486284,0.0448972397
18869,1775264899.957916,0.0700553432
22643,1775267998.870705,0.0695020631
26417,1775271132.118443,0.0771063864
30191,1775274229.186858,0.0850362927
33965,1775277480.042195,0.0822126418
37739,1775280738.179835,0.0759276301
41513,1775283976.663547,0.0848851725
45287,1775287172.662976,0.0817595348
49061,1775290302.865993,0.0808076635
52835,1775293564.937670,0.0864764377
56609,1775296729.223127,0.0836168528
60383,1775299898.704810,0.0862267911
64157,1775303090.270448,0.0836112499
67931,1775306288.827315,0.0822118521
71705,1775309537.521166,0.0805184543
75479,1775312842.393344,0.0821202323
79253,1775316101.016198,0.0816383809
83027,1775319343.536050,0.0828813687
86801,1775322656.191664,0.0821509957
90575,1775325912.892689,0.0829748809
94349,1775329157.696186,0.082834512
