step,wall_time,value
3773,1775252319.702853,0.886217833
7547,1775255472.568187,0.733014464
11321,1775258604.057763,0.812780201
15095,1775261786.486931,0.873280168
18869,1775264899.958435,0.853230298
22643,1775267998.871321,0.832753658
26417,1775271132.119172,0.830644011
30191,1775274229.187534,0.859771967
33965,1775277480.042868,0.887016177
37739,1775280738.180441,0.8802917
41513,1775283976.664319,0.901376486
45287,1775287172.663562,0.9259305
49061,1775290302.866674,0.91698724
52835,1775293564.938453,0.930651426
56609,1775296729.223840,0.94188267
60383,1775299898.705546,0.951277077
64157,1775303090.271083,0.947219908
67931,1775306288.827765,0.954087734
71705,1775309537.521909,0.948890388
75479,1775312842.393852,0.951796532
79253,1775316101.016841,0.956183374
83027,1775319343.536770,0.956783891
86801,1775322656.192266,0.95737952
90575,1775325912.893376,0.958264649
94349,1775329157.696938,0.958171129
