step,wall_time,value
3773,1775583597.893820,0.943523109
7547,1775589253.198190,0.997582853
11321,1775594864.143670,0.980210304
15095,1775600212.588380,0.960647285
18869,1775605352.076877,0.885590255
22643,1775609834.482083,0.935708761
26417,1775614209.959699,0.978134215
30191,1775619207.377262,0.973835707
33965,1775624372.856892,0.955066144
37739,1775629447.079776,0.975135565
41513,1775633920.318936,0.924077749
45287,1775639099.806936,0.92333746
49061,1775644848.901183,0.902956247
52835,1775650462.666406,0.926984131
56609,1775656023.135793,0.912393451
60383,1775661902.474347,0.887537777
64157,1775667069.999333,0.912079096
67931,1775671063.878854,0.892361343
71705,1775676456.171222,0.855506301
75479,1775682037.647395,0.826168418
79253,1775687578.908453,0.808940709
83027,1775693423.523222,0.770567656
86801,1775699285.865098,0.807189405
90575,1775704647.331358,0.808080018
94349,1775708252.926895,0.767640769
98123,1775711967.928067,0.753650069
101897,1775715613.554806,0.767182767
105671,1775719301.012019,0.721437871
109445,1775723029.014183,0.748288989
113219,1775726657.587502,0.683638632
116993,1775730385.491792,0.751217067
120767,1775734081.018301,0.800780475
124541,1775737671.254393,0.770387888
128315,1775741597.210350,0.815532982
132089,1775746790.632925,0.809550464
135863,1775750362.695693,0.80708307
