step,wall_time,value
3773,1775583597.893263,0.0254150536
7547,1775589253.197626,0.0236161817
11321,1775594864.143217,0.0260819159
15095,1775600212.587672,0.0357977375
18869,1775605352.076383,0.0344655402
22643,1775609834.481390,0.0415789746
26417,1775614209.959104,0.0431421734
30191,1775619207.376711,0.0360269882
33965,1775624372.856283,0.0410973802
37739,1775629447.079280,0.0478158146
41513,1775633920.318474,0.0248916261
45287,1775639099.806278,0.0240013078
49061,1775644848.900847,0.0235341247
52835,1775650462.665786,0.0258102436
56609,1775656023.134926,0.0249291658
60383,1775661902.473876,0.0244156439
64157,1775667069.998732,0.0248834155
67931,1775671063.878166,0.0269291028
71705,1775676456.170706,0.0253905337
75479,1775682037.646587,0.0249190833
79253,1775687578.907729,0.0254199579
83027,1775693423.522751,0.0242344029
86801,1775699285.864372,0.024746431
90575,1775704647.330869,0.0266634934
94349,1775708252.926801,0.0253941063
98123,1775711967.927464,0.0257092547
101897,1775715613.554156,0.0241627079
105671,1775719301.011586,0.0250961799
109445,1775723029.013530,0.0242108479
113219,1775726657.586672,0.0242568441
116993,1775730385.491332,0.0237093605
120767,1775734081.017712,0.0233559348
124541,1775737671.253578,0.0234906394
128315,1775741597.209734,0.0239075217
132089,1775746790.632379,0.0226107519
135863,1775750362.695220,0.0228422452
